#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            50.000000           50.000000          100.000000          100.000000          200.000000          200.000000
 280.0000000    6.1140847408e-06    5.8534388081e-09   -3.4763374300e-05   -9.5306260714e-09   -1.3353201361e-03    1.4080681818e-06
 281.0000000    7.8173243854e-06    1.0422740847e-08   -2.1894827591e-05   -2.1282897274e-08   -8.7703933510e-04    1.3917482322e-06
 282.0000000    8.4597998681e-06    1.1886981305e-08   -8.0912164022e-06   -3.1644840855e-08   -8.6874147800e-04    1.3835074604e-06
 283.0000000    7.6923913523e-06    9.6664258706e-09    6.0642135200e-06   -4.0309864519e-08   -3.1140926965e-04    1.1494438415e-06
 284.0000000    5.7745255036e-06    4.7514027163e-09    1.9742803890e-05   -4.6718253914e-08   -3.0222206990e-04    1.1321539968e-06
 285.0000000    3.3537890029e-06   -1.0755688690e-09    3.2082290611e-05   -5.0223878167e-08    3.0490396737e-04    7.2530194929e-07
 286.0000000    1.0633655073e-06   -6.2809199182e-09    4.2412309716e-05   -5.0362517036e-08    3.1461370023e-04    7.0408804558e-07
 287.0000000   -7.6887232411e-07   -9.8855123109e-09    5.0360672997e-05   -4.7096654538e-08    9.1131438631e-04    1.9985350193e-07
 288.0000000   -2.1635755153e-06   -1.1253903421e-08    5.5808597320e-05   -4.0926564902e-08    9.2100827778e-04    1.8047206596e-07
 289.0000000   -3.3447210885e-06   -1.0172778774e-08    5.8767441714e-05   -3.2822111076e-08    1.4419264911e-03   -3.3265219319e-07
 290.0000000   -4.5593976744e-06   -7.2010830101e-09    5.9282575855e-05   -2.4006707913e-08    1.4506310132e-03   -3.4576383460e-07
 291.0000000   -5.9552659829e-06   -3.6154409231e-09    5.7423576835e-05   -1.5677014189e-08    1.8338291602e-03   -7.8440326471e-07
 292.0000000   -7.5367166865e-06   -8.0489494553e-10    5.3341999035e-05   -8.7524889527e-09    1.8399746469e-03   -7.8938375430e-07
 293.0000000   -9.2162663315e-06    3.1653368156e-10    4.7327840494e-05   -3.7230337841e-09    2.0372017518e-03   -1.0900487150e-06
 294.0000000   -1.0917060219e-05   -5.1203469222e-10    3.9803788748e-05   -6.1812014846e-10    2.0389520038e-03   -1.0876674074e-06
 295.0000000   -1.2574412710e-05   -2.9820424916e-09    3.1249433004e-05    9.2133787196e-10    2.0255099448e-03   -1.2154574128e-06
 296.0000000   -1.3985989830e-05   -6.3390973961e-09    2.2103917261e-05    1.5087451143e-09    2.0216879774e-03   -1.2081050364e-06
 297.0000000   -1.4714493929e-05   -9.5729610842e-09    1.2713978023e-05    1.8524397213e-09    1.8027747463e-03   -1.1588392973e-06
 298.0000000   -1.4263602842e-05   -1.1710384445e-08    3.3620261146e-06    2.5937801470e-09    1.7937860757e-03   -1.1491582281e-06
 299.0000000   -1.2428717630e-05   -1.2068414546e-08   -5.6508966649e-06    4.1595480813e-09    1.4044764031e-03   -9.4609270967e-07
 300.0000000   -9.4666863267e-06   -1.0445034648e-08   -1.3936436554e-05    6.6554137669e-09    1.3923779778e-03   -9.3603809958e-07
 301.0000000   -5.9153188925e-06   -7.3340164777e-09   -2.1028392935e-05    9.8371987654e-09    8.9066002951e-04   -6.2303273795e-07
 302.0000000   -2.2805168904e-06   -3.9026330650e-09   -2.6480770269e-05    1.3183940607e-08    8.7817106310e-04   -6.1372432710e-07
 303.0000000    1.1220765730e-06   -1.4041040956e-09   -2.9999926422e-05    1.6057639887e-08    3.3343792619e-04   -2.4657157810e-07
 304.0000000    4.1235426526e-06   -4.2839484913e-10   -3.1526884917e-05    1.7893418339e-08    3.2261971251e-04   -2.3870094633e-07
 305.0000000    6.5721983211e-06   -7.8808642821e-10   -3.1214943039e-05    1.8352098550e-08   -1.9647774769e-04    1.2413281620e-07
 306.0000000    8.2453843437e-06   -2.0353309283e-09   -2.9316517633e-05    1.7392972589e-08   -2.0487970469e-04    1.2988336694e-07
 307.0000000    8.9154880311e-06   -3.7994416902e-09   -2.6054156839e-05    1.5264401779e-08   -6.4010101348e-04    4.3611035455e-07
 308.0000000    8.5712355882e-06   -5.6004131507e-09   -2.1561546715e-05    1.2433135323e-08   -6.4627087308e-04    4.3902419275e-07
 309.0000000    7.5779190457e-06   -6.7041507256e-09   -1.5933813723e-05    9.4720582849e-09   -9.5581918260e-04    6.4994499902e-07
 310.0000000    6.5410806086e-06   -6.4796995912e-09   -9.3538248036e-06    6.9197098379e-09   -9.5993186927e-04    6.4957544774e-07
 311.0000000    5.9363788874e-06   -4.9054554517e-09   -2.2097247950e-06    5.1340343784e-09   -1.1212813160e-03    7.4495195586e-07
 312.0000000    5.8204062908e-06   -2.6292276318e-09    4.8799382572e-06    4.1833179558e-09   -1.1228992477e-03    7.4145251098e-07
 313.0000000    5.8441310266e-06   -5.3067256875e-10    1.1166151120e-05    3.8232359349e-09   -1.1333546960e-03    7.2101853254e-07
 314.0000000    5.5193731198e-06    7.4785463549e-10    1.5957965798e-05    3.5815255100e-09   -1.1316982729e-03    7.1521036807e-07
 315.0000000    4.5356853942e-06    9.3878246676e-10    1.8815115989e-05    2.9224773216e-09   -1.0072265332e-03    5.9665219422e-07
 316.0000000    2.9300047454e-06    5.9328090728e-11    1.9657762629e-05    1.4260357409e-09   -1.0020761969e-03    5.8979538699e-07
 317.0000000    1.0052290214e-06   -1.6387550141e-09    1.8748542418e-05   -1.0839907654e-09   -7.7430311047e-04    4.0382514206e-07
 318.0000000   -9.2767145517e-07   -3.6816752510e-09    1.6564974603e-05   -4.4963169837e-09   -7.6673831443e-04    3.9727070971e-07
 319.0000000   -2.7533066214e-06   -5.5126348377e-09    1.3629984535e-05   -8.4496856146e-09   -4.7784360170e-04    1.8100243475e-07
 320.0000000   -4.5285539258e-06   -6.7194368534e-09    1.0378658683e-05   -1.2426724668e-08   -4.7013774460e-04    1.7590898665e-07
 321.0000000   -6.2960772657e-06   -7.1550481294e-09    7.1073758554e-06   -1.5874571364e-08   -1.6595114018e-04   -3.4046973239e-08
 322.0000000   -7.9419566940e-06   -6.9052520577e-09    3.9997404020e-06   -1.8323182086e-08   -1.6056212773e-04   -3.6884627089e-08
 323.0000000   -9.2174806577e-06   -6.2128539496e-09    1.1854914774e-06   -1.9473357449e-08    1.1690197048e-04   -2.1033105416e-07
 324.0000000   -9.8706977189e-06   -5.4085662013e-09   -1.2153273387e-06   -1.9233949979e-08    1.1866202781e-04   -2.1059854493e-07
 325.0000000   -9.7634806327e-06   -4.8138831371e-09   -3.0847251640e-06   -1.7705586978e-08    3.3737483860e-04   -3.2773079701e-07
 326.0000000   -8.9144234580e-06   -4.6290183149e-09   -4.3251463407e-06   -1.5128663879e-08    3.3611028469e-04   -3.2568359921e-07
 327.0000000   -7.4912339129e-06   -4.8765035447e-09   -4.8778600296e-06   -1.1822270476e-08    4.7730218483e-04   -3.7865197572e-07
 328.0000000   -5.7787354609e-06   -5.4217093685e-09   -4.7235106290e-06   -8.1325023201e-09    4.7512244358e-04   -3.7510254256e-07
 329.0000000   -4.1092762706e-06   -6.0309529105e-09   -3.8678120818e-06   -4.3921540593e-09    5.3323928653e-04   -3.6717999130e-07
 330.0000000   -2.7547242403e-06   -6.4408066230e-09   -2.3306114483e-06   -8.8341005269e-10    5.3234155686e-04   -3.6327927353e-07
 331.0000000   -1.8336347858e-06   -6.4397346386e-09   -1.5465243668e-07    2.2023820313e-09    5.1270319773e-04   -3.0617570467e-07
 332.0000000   -1.2978962311e-06   -5.9514497532e-09    2.5659166165e-06    4.8027156165e-09    5.1394191053e-04   -3.0300190124e-07
 333.0000000   -1.0034516693e-06   -5.0799482452e-09    5.6542380918e-06    7.0037670612e-09    4.2980328783e-04   -2.1325536103e-07
 334.0000000   -8.0124964697e-07   -4.0763530106e-09    8.8380752077e-06    9.0221332343e-09    4.3229637077e-04   -2.1139568410e-07
 335.0000000   -5.7826671870e-07   -3.2370998035e-09    1.1767128967e-05    1.1134473062e-08    3.0244165898e-04   -1.0685478970e-07
 336.0000000   -2.4260306084e-07   -2.7873267255e-09    1.4056751777e-05    1.3558159993e-08    3.0442045533e-04   -1.0623042982e-07
 337.0000000    2.8797508797e-07   -2.7926699269e-09    1.5346153153e-05    1.6311541812e-08    1.5120365416e-04   -3.3568209371e-09
 338.0000000    1.0513628942e-06   -3.1325098627e-09    1.5360022981e-05    1.9106274250e-08    1.5135537774e-04   -3.4131615360e-09
 339.0000000    1.9947035945e-06   -3.5753612704e-09    1.3965253757e-05    2.1330768002e-08   -1.5954253491e-06    8.4378260819e-08
 340.0000000    2.9746318712e-06   -3.9296669403e-09    1.1212135946e-05    2.2161539201e-08   -3.2788164106e-06    8.4234166215e-08
 341.0000000    3.8053434036e-06   -4.1369866706e-09    7.3444312515e-06    2.0791620410e-08   -1.3413033792e-04    1.4742829334e-07
 342.0000000    4.3123076843e-06   -4.2213944839e-09    2.7650885447e-06    1.6712252370e-08   -1.3646594207e-04    1.4743239617e-07
 343.0000000    4.3703066650e-06   -4.1950672957e-09   -2.0401289271e-06    9.9517727950e-09   -2.2859674918e-04    1.8083835336e-07
 344.0000000    3.9330709320e-06   -4.0653150820e-09   -6.5973977214e-06    1.1804559557e-09   -2.3006372228e-04    1.8077485364e-07
 345.0000000    3.0510136737e-06   -3.9100809655e-09   -1.0523020328e-05   -8.3695458194e-09   -2.7480572915e-04    1.8372053053e-07
 346.0000000    1.8555744183e-06   -3.8724681956e-09   -1.3559802692e-05   -1.7160535584e-08   -2.7451794831e-04    1.8317105321e-07
 347.0000000    5.0998147206e-07   -4.0495780372e-09   -1.5571419858e-05   -2.3716160448e-08   -2.7220649672e-04    1.5936317276e-07
 348.0000000   -8.3691708981e-07   -4.4109569591e-09   -1.6516422455e-05   -2.6995884658e-08   -2.7040378873e-04    1.5810157464e-07
 349.0000000   -2.0655507652e-06   -4.8396187540e-09   -1.6426163031e-05   -2.6666778846e-08   -2.2928865117e-04    1.1489415640e-07
 350.0000000   -3.0847759051e-06   -5.2238800198e-09   -1.5394540506e-05   -2.3187615077e-08   -2.2709986837e-04    1.1313558277e-07
 351.0000000   -3.8419134209e-06   -5.4885027663e-09   -1.3568252654e-05   -1.7673064642e-08   -1.6049941314e-04    6.0088357255e-08
 352.0000000   -4.3402764747e-06   -5.5739341347e-09   -1.1122143223e-05   -1.1572643439e-08   -1.5920727122e-04    5.8417196003e-08
 353.0000000   -4.6419884356e-06   -5.4452828037e-09   -8.2191610518e-06   -6.2592179552e-09   -8.1915352737e-05    5.3656648674e-09
 354.0000000   -4.8453921592e-06   -5.1382046498e-09   -4.9747626913e-06   -2.6534251204e-09   -8.2235027324e-05    4.3993051443e-09
 355.0000000   -5.0449865310e-06   -4.7705765539e-09   -1.4518019602e-06   -9.9953566672e-10   -7.3085903696e-06   -4.0441736347e-08
 356.0000000   -5.2921150955e-06   -4.4879692238e-09    2.3041610506e-06   -8.5733445225e-10   -9.0977891988e-06   -4.0416789472e-08
 357.0000000   -5.5749952772e-06   -4.3912942329e-09    6.2069877241e-06   -1.3022864641e-09    5.4181408276e-05   -7.1747288175e-08
 358.0000000   -5.8275719053e-06   -4.5020491826e-09    1.0085458571e-05   -1.2599112609e-09    5.1699873498e-05   -7.0923736375e-08
 359.0000000   -5.9625007447e-06   -4.7704747421e-09    1.3681834529e-05    1.3656925096e-10    9.8431774042e-05   -8.6729375369e-08
 360.0000000   -5.9111237346e-06   -5.1044950393e-09    1.6696565916e-05    3.2736836710e-09    9.6156931139e-05   -8.5627972317e-08
 361.0000000   -5.6491627522e-06   -5.4034583501e-09    1.8854767162e-05    7.9424596774e-09    1.2522171815e-04   -8.6705537089e-08
 362.0000000   -5.1955133763e-06   -5.5856519582e-09    1.9961139959e-05    1.3399320942e-08    1.2371062970e-04   -8.5845381782e-08
 363.0000000   -4.5891908311e-06   -5.6011089894e-09    1.9923945584e-05    1.8570379033e-08    1.3645212361e-04   -7.4874317378e-08
 364.0000000   -3.8636582971e-06   -5.4342866602e-09    1.8752177764e-05    2.2331191040e-08    1.3576511156e-04   -7.4491723395e-08
 365.0000000   -3.0373410630e-06   -5.1101552557e-09    1.6544136081e-05    2.3782439287e-08    1.3451512754e-04   -5.5105437944e-08
 366.0000000   -2.1236556507e-06   -4.7050458040e-09    1.3480860043e-05    2.2453162732e-08    1.3439682281e-04   -5.5090737686e-08
 367.0000000   -1.1469208970e-06   -4.3408160238e-09    9.8213360079e-06    1.8390204239e-08    1.2135187985e-04   -3.1214839403e-08
 368.0000000   -1.4954759907e-07   -4.1395911313e-09    5.8844191968e-06    1.2125498208e-08    1.2153409756e-04   -3.1271337010e-08
 369.0000000    8.1163481082e-07   -4.1551734693e-09    2.0064439446e-06    4.5423182266e-09    9.8377120789e-05   -6.7273254772e-09
 370.0000000    1.6753036120e-06   -4.3358721447e-09   -1.5188479035e-06   -3.3186140657e-09    9.8751710140e-05   -6.6120044536e-09
 371.0000000    2.3889426259e-06   -4.5532777759e-09   -4.4942351569e-06   -1.0464442603e-08    6.7135887154e-05    1.5172972413e-08
 372.0000000    2.9206938429e-06   -4.6729761778e-09   -6.8404104958e-06   -1.6121640982e-08    6.7735569749e-05    1.5494799086e-08
 373.0000000    3.2614952206e-06   -4.6185817652e-09   -8.5740973724e-06   -1.9840645580e-08    3.0256649075e-05    3.1804128790e-08
 374.0000000    3.4154669990e-06   -4.4043404221e-09   -9.7560517957e-06   -2.1518682469e-08    3.1157430628e-05    3.2170104098e-08
 375.0000000    3.3873478522e-06   -4.1353197538e-09   -1.0438290099e-05   -2.1345868108e-08   -8.0134860423e-06    4.1334286117e-08
 376.0000000    3.1767207320e-06   -3.9720763498e-09   -1.0637635532e-05   -1.9697683197e-08   -6.7744355043e-06    4.1520679211e-08
 377.0000000    2.7801536109e-06   -4.0581384344e-09   -1.0344200485e-05   -1.7008738541e-08   -4.2318688993e-05    4.3153126888e-08
 378.0000000    2.1971449924e-06   -4.4362036341e-09   -9.5517551900e-06   -1.3665024341e-08   -4.0807505790e-05    4.3025178336e-08
 379.0000000    1.4382568335e-06   -5.0030331447e-09   -8.2864243126e-06   -9.9432880674e-09   -6.7682458701e-05    3.8022753454e-08
 380.0000000    5.3511817009e-07   -5.5378384941e-09   -6.6162991840e-06   -6.0087568961e-09   -6.6102788188e-05    3.7605839239e-08
 381.0000000   -4.5329612678e-07   -5.7936912509e-09   -4.6407256733e-06   -1.9615543562e-09   -8.1109017556e-05    2.7863605034e-08
 382.0000000   -1.4467441495e-06   -5.6062051554e-09   -2.4714713796e-06    2.0948226582e-09   -7.9750506930e-05    2.7310796470e-08
 383.0000000   -2.3631811937e-06   -4.9717896177e-09   -2.1956866373e-07    5.9961754766e-09   -8.2331755477e-05    1.5222636145e-08
 384.0000000   -3.1414298609e-06   -4.0654615359e-09    2.0074125125e-06    9.4982211320e-09   -8.1441631348e-05    1.4721330505e-08
 385.0000000   -3.7542201731e-06   -3.1875138933e-09    4.1035507834e-06    1.2305207007e-08   -7.3406036036e-05    2.6271943217e-09
 386.0000000   -4.2062609557e-06   -2.6546845751e-09    5.9671544916e-06    1.4136402105e-08   -7.3088115302e-05    2.3113725285e-09
 387.0000000   -4.5219676275e-06   -2.6815355674e-09    7.5107104057e-06    1.4804727322e-08   -5.7579103136e-05   -7.9398785598e-09
 388.0000000   -4.7323626896e-06   -3.3049926335e-09    8.6724794414e-06    1.4276577888e-08   -5.7791819817e-05   -8.0281315464e-09
 389.0000000   -4.8677773449e-06   -4.3806086130e-09    9.4210223124e-06    1.2688633040e-08   -3.8115737921e-05   -1.5301455041e-08
 390.0000000   -4.9551905079e-06   -5.6451275903e-09    9.7492601199e-06    1.0313407118e-08   -3.8723176811e-05   -1.5199030901e-08
 391.0000000   -5.0136378035e-06   -6.8157577956e-09    9.6635886385e-06    7.4845750997e-09   -1.7575267062e-05   -1.9081153707e-08
 392.0000000   -5.0438697287e-06   -7.6835546348e-09    9.1779536770e-06    4.5086765383e-09   -1.8378210647e-05   -1.8864880571e-08
 393.0000000   -5.0171732481e-06   -8.1589298641e-09    8.3186331819e-06    1.5957390409e-09    2.2625076544e-06   -1.9527162828e-08
 394.0000000   -4.8742558041e-06   -8.2544820968e-09    7.1360613607e-06   -1.1652676398e-09    1.5042432027e-06   -1.9275677901e-08
 395.0000000   -4.5411999414e-06   -8.0345212170e-09    5.7130981681e-06   -3.7775410501e-09    1.9943404871e-05   -1.7279828136e-08
 396.0000000   -3.9579929379e-06   -7.5787201704e-09    4.1604444117e-06   -6.2672260725e-09    1.9442456502e-05   -1.7050437048e-08
 397.0000000   -3.1061430146e-06   -6.9795127113e-09    2.5984165205e-06   -8.6042601289e-09    3.3816239775e-05   -1.3164213734e-08
 398.0000000   -2.0222996620e-06   -6.3538538053e-09    1.1335384087e-06   -1.0649069356e-08    3.3656556849e-05   -1.2986461669e-08
 399.0000000   -7.9249197554e-07   -5.8386759802e-09   -1.5849039786e-07   -1.2151519970e-08    4.2001148653e-05   -8.0413836259e-09
 400.0000000    4.6902879131e-07   -5.5564595126e-09   -1.2365619492e-06   -1.2807870111e-08    4.2087183278e-05   -7.9229534497e-09
 401.0000000    1.6461034579e-06   -5.5614333260e-09   -2.0863563269e-06   -1.2357874504e-08    4.3014984529e-05   -2.7154370210e-09
 402.0000000    2.6422817765e-06   -5.7942497627e-09   -2.7088342549e-06   -1.0687353989e-08    4.3119240368e-05   -2.6536481058e-09
 403.0000000    3.3936258092e-06   -6.0781604076e-09   -3.1131621360e-06   -7.8981973907e-09    3.6613555440e-05    2.1249872561e-09
 404.0000000    3.8735884427e-06   -6.1737486000e-09   -3.3172369353e-06   -4.3188457926e-09    3.6486275136e-05    2.1336519047e-09
 405.0000000    4.0919043014e-06   -5.8727761978e-09   -3.3528240168e-06   -4.4896163450e-10    2.4202945797e-05    5.9518574806e-09
 406.0000000    4.0884706315e-06   -5.0830814871e-09   -3.2686776449e-06    3.1460683381e-09    2.3681872958e-05    5.9099637238e-09
 407.0000000    3.9220753524e-06   -3.8634221384e-09   -3.1257174227e-06    5.9598257914e-09    8.5574890782e-06    8.4366927604e-09
 408.0000000    3.6536997992e-06   -2.4003612873e-09   -2.9825826972e-06    7.6536065393e-09    7.6459813457e-06    8.3518602260e-09
 409.0000000    3.3270794346e-06   -9.4784377013e-10   -2.8754610566e-06    8.1210176323e-09   -6.8767348407e-06    9.4730445767e-09
 410.0000000    2.9541387073e-06    2.4231186929e-10   -2.8004056249e-06    7.4945057905e-09   -7.9837469086e-06    9.3648360394e-09
 411.0000000    2.5138527898e-06    9.7879097593e-10   -2.7071916696e-06    6.0961464222e-09   -1.8662207833e-05    9.1645024608e-09
 412.0000000    1.9662535473e-06    1.1682383519e-09   -2.5101976007e-06    4.3483332976e-09   -1.9640005144e-05    9.0630396884e-09
 413.0000000    1.2732265755e-06    8.2763191544e-10   -2.1148821287e-06    2.6676049127e-09   -2.3902839385e-05    7.7702821913e-09
 414.0000000    4.1380364714e-07    6.9577238707e-11   -1.4512876679e-06    1.3664393243e-09   -2.4453028711e-05    7.7036816028e-09
 415.0000000   -6.1198480839e-07   -9.3730254187e-10   -5.0228337780e-07    5.8497642007e-10   -2.0787056501e-05    5.6238698163e-09
 416.0000000   -1.7864135258e-06   -2.0213404074e-09    6.8376088404e-07    2.6883169255e-10   -2.0803440621e-05    5.6024381622e-09
 417.0000000   -3.0763371686e-06   -3.0533112279e-09    1.9995325736e-06    2.0071479025e-10   -9.1802908046e-06    3.0594022044e-09
 418.0000000   -4.4313826662e-06   -3.9666037078e-09    3.3004531592e-06    8.1572627341e-11   -8.7870280493e-06    3.0698954948e-09
 419.0000000   -5.7826795477e-06   -4.7519694756e-09    4.4327162488e-06   -3.5815343521e-10    9.0439000758e-06    3.7691621483e-10
 420.0000000   -7.0489379769e-06   -5.4430488778e-09    5.2593311331e-06   -1.2507500600e-09    9.6325190261e-06    3.9329485923e-10
 421.0000000   -8.1511857401e-06   -6.1064097249e-09    5.6801051756e-06   -2.5261530126e-09    3.0333574940e-05   -2.1505306136e-09
 422.0000000   -9.0294359611e-06   -6.8332372323e-09    5.6459829609e-06   -3.9190432805e-09    3.1012722463e-05   -2.1477132889e-09
 423.0000000   -9.6517319185e-06   -7.7201338632e-09    5.1695400963e-06   -5.0523614652e-09    5.0491068364e-05   -4.2571945037e-09
 424.0000000   -1.0011150649e-05   -8.8345508550e-09    4.3308601186e-06   -5.5700152266e-09    5.1333715038e-05   -4.2689003619e-09
 425.0000000   -1.0114444231e-05   -1.0175740711e-08    3.2741435061e-06   -5.2688037789e-09    6.5939553364e-05   -5.6909126182e-09
 426.0000000   -9.9699537757e-06   -1.1649865441e-08    2.1893632608e-06   -4.1775887150e-09    6.7062725875e-05   -5.7045155062e-09
 427.0000000   -9.5801949521e-06   -1.3074491673e-08    1.2776799787e-06   -2.5523820896e-09    7.4545580942e-05   -6.2598438244e-09
 428.0000000   -8.9398918157e-06   -1.4216668854e-08    7.0753008634e-07   -7.8983200653e-10    7.5902421892e-05   -6.2638813711e-09
 429.0000000   -8.0378890178e-06   -1.4854143997e-08    5.7502065291e-07    7.0658718323e-10    7.5628987810e-05   -5.8960746262e-09
 430.0000000   -6.8621870271e-06   -1.4836757381e-08    8.8229400609e-07    1.6564120238e-09    7.6934615382e-05   -5.8885774361e-09
 431.0000000   -5.4086190133e-06   -1.4123377028e-08    1.5400164047e-06    1.9802962285e-09    6.9385050452e-05   -4.6931558359e-09
 432.0000000   -3.6927754049e-06   -1.2782040018e-08    2.3898478794e-06    1.8001876757e-09    7.0267552735e-05   -4.6752627426e-09
 433.0000000   -1.7616937362e-06   -1.0959497833e-08    3.2364748305e-06    1.3665408950e-09    5.6331767434e-05   -2.8913418226e-09
 434.0000000    3.0091079467e-07   -8.8384169587e-09    3.8800165422e-06    9.4644288266e-10    5.6594533173e-05   -2.8557738338e-09
 435.0000000    2.3812651334e-06   -6.5992131165e-09    4.1455746875e-06    7.2112698848e-10    3.7267551197e-05   -8.2084696193e-10
 436.0000000    4.3539509560e-06   -4.3937886668e-09    3.9110559552e-06    7.3431673267e-10    3.7041787910e-05   -7.5310282315e-10
 437.0000000    6.1052149641e-06   -2.3310757010e-09    3.1328826546e-06    9.0655946274e-10    1.3695535605e-05    1.1653005834e-09
 438.0000000    7.5513654943e-06   -4.7460359281e-10    1.8635927393e-06    1.0982126030e-09    1.3348638072e-05    1.2677750203e-09
 439.0000000    8.6457212953e-06    1.1461921505e-09    2.5172692562e-07    1.1826116618e-09   -1.1814324977e-05    2.7488412362e-09
 440.0000000    9.3742315825e-06    2.5143909334e-09   -1.4821791859e-06    1.0924780989e-09   -1.1944009460e-05    2.8567432039e-09
 441.0000000    9.7450306374e-06    3.6058205401e-09   -3.0900322974e-06    8.2413615951e-10   -3.5860893885e-05    3.6989215954e-09
 442.0000000    9.7779118418e-06    4.3834907115e-09   -4.3478044519e-06    4.1061856724e-10   -3.5689299212e-05    3.7556458612e-09
 443.0000000    9.4967113230e-06    4.8069045985e-09   -5.0977678532e-06   -1.1044930453e-10   -5.5091860409e-05    3.9271231116e-09
 444.0000000    8.9242403824e-06    4.8444194425e-09   -5.2698036945e-06   -7.1220466226e-10   -5.4802266401e-05    3.8841052544e-09
 445.0000000    8.0787381052e-06    4.4771055726e-09   -4.8798802081e-06   -1.3718260800e-09   -6.7234816423e-05    3.5256756930e-09
 446.0000000    6.9726333730e-06    3.6951459275e-09   -4.0119495184e-06   -2.0528066112e-09   -6.7087680169e-05    3.3840901415e-09
 447.0000000    5.6156601990e-06    2.4980222119e-09   -2.7924297402e-06   -2.6933732850e-09   -7.1648928214e-05    2.7465372378e-09
 448.0000000    4.0227174572e-06    9.0609199898e-10   -1.3647022132e-06   -3.2125253764e-09   -7.1754596370e-05    2.5681116895e-09
 449.0000000    2.2233322627e-06   -1.0216940028e-09    1.3215821490e-07   -3.5333896167e-09   -6.9105832985e-05    1.8977676523e-09
 450.0000000    2.6752259202e-07   -3.1774442100e-09    1.5783647618e-06   -3.6130770085e-09   -6.9334593974e-05    1.7684157748e-09
 451.0000000   -1.7754683289e-06   -5.4116371637e-09    2.8811134296e-06   -3.4637217982e-09   -6.1037475730e-05    1.1933298476e-09
 452.0000000   -3.8247289880e-06   -7.5581513296e-09    3.9752900618e-06   -3.1522318999e-09   -6.1115570000e-05    1.1628456763e-09
 453.0000000   -5.7970705884e-06   -9.4679862036e-09    4.8196175173e-06   -2.7752673464e-09   -4.8797028543e-05    6.4558525907e-10
 454.0000000   -7.6136164078e-06   -1.1039111052e-08    5.3923611277e-06   -2.4177890380e-09   -4.8493274636e-05    6.9065892879e-10
 455.0000000   -9.2020010335e-06   -1.2231795685e-08    5.6901571619e-06   -2.1130370085e-09   -3.3349629809e-05    8.2408486701e-11
 456.0000000   -1.0496331392e-05   -1.3064209422e-08    5.7304005093e-06   -1.8235917515e-09   -3.2607272381e-05    1.2580753776e-10
 457.0000000   -1.1438734052e-05   -1.3590344652e-08    5.5539408168e-06   -1.4548150358e-09   -1.5416825060e-05   -7.0572577177e-10
 458.0000000   -1.1984651326e-05   -1.3869516670e-08    5.2233794510e-06   -8.9666172905e-10   -1.4355354368e-05   -7.3051088589e-10
 459.0000000   -1.2110252157e-05   -1.3940151356e-08    4.8142983062e-06   -7.5524780708e-11    4.1969718786e-06   -1.7777658397e-09
 460.0000000   -1.1817573560e-05   -1.3807837309e-08    4.4008479011e-06    1.0074296661e-09    5.3703295677e-06   -1.8649781358e-09
 461.0000000   -1.1133854112e-05   -1.3450257538e-08    4.0403866655e-06    2.2680630694e-09    2.4392166115e-05   -2.9409219249e-09
 462.0000000   -1.0105348491e-05   -1.2834125309e-08    3.7622679436e-06    3.5628660939e-09    2.5470052602e-05   -3.0034671968e-09
 463.0000000   -8.7894638696e-06   -1.1935409121e-08    3.5636602480e-06    4.7314304326e-09    4.3812397528e-05   -3.8120707941e-09
 464.0000000   -7.2493606404e-06   -1.0755012335e-08    3.4124096630e-06    5.6381671207e-09    4.4626926996e-05   -3.7364386773e-09
 465.0000000   -5.5519718214e-06   -9.3260585633e-09    3.2551481116e-06    6.1972068565e-09    6.1091535946e-05   -4.0100614901e-09
 466.0000000   -3.7665632705e-06   -7.7130250833e-09    3.0284941864e-06    6.3748886544e-09    6.1525280179e-05   -3.7393724859e-09
 467.0000000   -1.9602761350e-06   -6.0049514612e-09    2.6713758090e-06    6.1753024352e-09    7.5158808084e-05   -3.3615838754e-09
 468.0000000   -1.9071932534e-07   -4.3047280012e-09    2.1364955550e-06    5.6205682781e-09    7.5152744899e-05   -2.9496550047e-09
 469.0000000    1.4995785914e-06   -2.7157945812e-09    1.3988061294e-06    4.7369212269e-09    8.5410318903e-05   -1.9977376347e-09
 470.0000000    3.0811048359e-06   -1.3280772573e-09    4.5935152935e-07    3.5520248571e-09    8.4954107766e-05   -1.5965722032e-09
 471.0000000    4.5266637139e-06   -2.0623946921e-10   -6.5578671674e-07    2.1020030322e-09    9.1599595590e-05   -2.9185013163e-10
 472.0000000    5.7981231812e-06    6.1642659539e-10   -1.8999839776e-06    4.4197374011e-10    9.0687202443e-05   -7.9646047295e-11
 473.0000000    6.8402467042e-06    1.1369513141e-09   -3.2116902608e-06   -1.3470449407e-09    9.3490986710e-05    1.3126630896e-09
 474.0000000    7.5877622173e-06    1.3755194421e-09   -4.5193950379e-06   -3.1595663261e-09    9.2083386167e-05    1.2183861481e-09
 475.0000000    7.9833047009e-06    1.3647140314e-09   -5.7456363518e-06   -4.8761073180e-09    9.0564011090e-05    2.4779802853e-09
 476.0000000    7.9965090038e-06    1.1379307220e-09   -6.8109299046e-06   -6.3796356056e-09    8.8630261580e-05    2.0722974481e-09
 477.0000000    7.6338261692e-06    7.1984229854e-10   -7.6385231331e-06   -7.5727416457e-09    8.2082105352e-05    3.0604144020e-09
