#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            50.000000           50.000000          100.000000          100.000000          200.000000          200.000000
 364.0000000   -2.1037035197e-07   -5.6811671899e-07    5.1759190902e-06   -1.2943328674e-05   -1.0544016267e-04   -1.3366295802e-04
 365.0000000    4.6112731432e-07   -8.4122880544e-07    3.6019200261e-06   -1.3120792960e-05   -1.2240357933e-04   -7.6278327229e-05
 366.0000000    1.0788825830e-06   -1.0365431489e-06    1.6772122410e-06   -1.2741496208e-05   -1.2058024214e-04   -7.5151211754e-05
 367.0000000    1.6094686379e-06   -1.1838000970e-06   -2.6295176823e-07   -1.1870213624e-05   -1.1474239570e-04   -1.5186765759e-05
 368.0000000    2.0438101728e-06   -1.3053011916e-06   -1.8841447553e-06   -1.0567609872e-05   -1.1334179911e-04   -1.4669001458e-05
 369.0000000    2.3895486079e-06   -1.4132376362e-06   -2.9236889746e-06   -8.8992190142e-06   -8.8794355514e-05    3.7201712682e-05
 370.0000000    2.6573647495e-06   -1.5094364834e-06   -3.2449355619e-06   -6.9442360543e-06   -8.8069232199e-05    3.7196906460e-05
 371.0000000    2.8507149686e-06   -1.5850370921e-06   -2.8603775506e-06   -4.7971483401e-06   -5.1653357295e-05    7.3484526404e-05
 372.0000000    2.9618254304e-06   -1.6246342723e-06   -1.9194438099e-06   -2.5611927605e-06   -5.1498817358e-05    7.3057169911e-05
 373.0000000    2.9741187013e-06   -1.6149705302e-06   -6.6784895008e-07   -3.3771477944e-07   -1.1273112901e-05    9.0371959043e-05
 374.0000000    2.8710062624e-06   -1.5502205157e-06    6.0790079881e-07    1.7831470041e-06   -1.1426789784e-05    8.9629113047e-05
 375.0000000    2.6471879763e-06   -1.4290914652e-06    1.6368787740e-06    3.7271773393e-06    2.5009156100e-05    8.8650413906e-05
 376.0000000    2.3156067323e-06   -1.2493238111e-06    2.2111333238e-06    5.4360934232e-06    2.4768054242e-05    8.7722508251e-05
 377.0000000    1.9060911095e-06   -1.0077396924e-06    2.2190134467e-06    6.8645904182e-06    5.1683274758e-05    7.2286655251e-05
 378.0000000    1.4565341830e-06   -7.0624937565e-07    1.6619701448e-06    7.9762940867e-06    5.1448912828e-05    7.1331488017e-05
 379.0000000    1.0001050368e-06   -3.5693232413e-07    6.5300201343e-07    8.7400919062e-06    6.5800545331e-05    4.7004699831e-05
 380.0000000    5.5424794300e-07    1.9787941970e-08   -6.0428780832e-07    9.1284282756e-06    6.5570589179e-05    4.6185019941e-05
 381.0000000    1.1839149097e-07    4.0291364212e-07   -1.8541895436e-06    9.1193900013e-06    6.7095893780e-05    1.8815909441e-05
 382.0000000   -3.1743699736e-07    7.7797259579e-07   -2.8384191024e-06    8.7034942917e-06    6.6844245120e-05    1.8261408187e-05
 383.0000000   -7.5961771727e-07    1.1380132834e-06   -3.3460623075e-06    7.8935525220e-06    5.7509520246e-05   -7.1035552214e-06
 384.0000000   -1.2034256659e-06    1.4793367739e-06   -3.2524470957e-06    6.7331430075e-06    5.7234714433e-05   -7.3269954384e-06
 385.0000000   -1.6347461606e-06    1.7970627853e-06   -2.5388475058e-06    5.2983641402e-06    4.0325838244e-05   -2.7032642872e-05
 386.0000000   -2.0361162073e-06    2.0840682699e-06   -1.2910233990e-06    3.6899394442e-06    4.0057897839e-05   -2.6930448965e-05
 387.0000000   -2.3898999839e-06    2.3326523120e-06    3.1954846386e-07    2.0173798051e-06    1.9284162760e-05   -3.8895349196e-05
 388.0000000   -2.6762084871e-06    2.5363549704e-06    2.0649375023e-06    3.8098965765e-07    1.9066998342e-05   -3.8530641297e-05
 389.0000000   -2.8688582816e-06    2.6905317244e-06    3.6942813035e-06   -1.1415218098e-06   -2.0505413790e-06   -4.2192261439e-05
 390.0000000   -2.9344414769e-06    2.7919331505e-06    4.9679695421e-06   -2.4996691076e-06   -2.1838769391e-06   -4.1665208651e-05
 391.0000000   -2.8372619181e-06    2.8377636464e-06    5.6909988588e-06   -3.6662569638e-06   -2.0605717142e-05   -3.7805951799e-05
 392.0000000   -2.5482806945e-06    2.8243302086e-06    5.7437219146e-06   -4.6285171578e-06   -2.0654908386e-05   -3.7235489486e-05
 393.0000000   -2.0524575400e-06    2.7458313310e-06    5.1057144437e-06   -5.3788423340e-06   -3.3964872297e-05   -2.7714672822e-05
 394.0000000   -1.3500579806e-06    2.5942277495e-06    3.8660025741e-06   -5.9083077368e-06   -3.3965756579e-05   -2.7219545000e-05
 395.0000000   -4.5350000158e-07    2.3601871846e-06    2.2132681629e-06   -6.2041391438e-06   -4.0541678179e-05   -1.4589084375e-05
 396.0000000    6.1424942043e-07    2.0341179324e-06    4.0418540945e-07   -6.2509233629e-06   -4.0535227438e-05   -1.4262377932e-05
 397.0000000    1.8159382917e-06    1.6069937851e-06   -1.2846874696e-06   -6.0349104144e-06   -3.9775388506e-05   -1.2694030208e-06
 398.0000000    3.0932145189e-06    1.0717148837e-06   -2.6097204262e-06   -5.5505580828e-06   -3.9755901040e-05   -1.1518796852e-06
 399.0000000    4.3626031028e-06    4.2531426851e-07   -3.4041550237e-06   -4.8078926432e-06   -3.2235595656e-05    9.8009427663e-06
 400.0000000    5.5194584887e-06   -3.2852175969e-07   -3.6033475313e-06   -3.8384445974e-06   -3.2131251870e-05    9.7317348070e-06
 401.0000000    6.4520593437e-06   -1.1769945619e-06   -3.2485549872e-06   -2.6972327657e-06   -1.9551817623e-05    1.7038883792e-05
 402.0000000    7.0634333675e-06   -2.0961609908e-06   -2.4729148042e-06   -1.4591352945e-06   -1.9283042709e-05    1.6850147324e-05
 403.0000000    7.2931223210e-06   -3.0507028489e-06   -1.4759602580e-06   -2.0984776976e-07   -4.1831567089e-06    1.9932594129e-05
 404.0000000    7.1290618470e-06   -3.9971397893e-06   -4.9184706220e-07    9.6637080650e-07   -3.7695722716e-06    1.9695019654e-05
 405.0000000    6.6043138410e-06   -4.8902175747e-06    2.4603408186e-07    1.9987672801e-06    1.0932175207e-05    1.8933842696e-05
 406.0000000    5.7813207762e-06   -5.6896491140e-06    5.4229209751e-07    2.8386453503e-06    1.1320406084e-05    1.8685594301e-05
 407.0000000    4.7314488472e-06   -6.3638549446e-06    2.7512319597e-07    3.4622394923e-06    2.2867733027e-05    1.5104310002e-05
 408.0000000    3.5176232263e-06   -6.8895988289e-06   -5.7606253786e-07    3.8675644236e-06    2.2997749562e-05    1.4849876108e-05
 409.0000000    2.1847974444e-06   -7.2493983634e-06   -1.9184399600e-06    4.0667911651e-06    2.9356076741e-05    9.6984239175e-06
 410.0000000    7.5904989974e-07   -7.4293206066e-06   -3.5543455063e-06    4.0771580411e-06    2.9116797225e-05    9.4452055648e-06
 411.0000000   -7.4725072687e-07   -7.4177391135e-06   -5.2111125321e-06    3.9139026584e-06    2.9442360923e-05    3.8654669980e-06
 412.0000000   -2.3279667696e-06   -7.2037391247e-06   -6.5871246765e-06    3.5878291692e-06    2.8965962890e-05    3.6636843602e-06
 413.0000000   -3.9758788816e-06   -6.7746883701e-06   -7.4050375333e-06    3.1080382878e-06    2.3804442377e-05   -1.4635835462e-06
 414.0000000   -5.6761139504e-06   -6.1148255955e-06   -7.4616753192e-06    2.4879028633e-06    2.3391920300e-05   -1.5248123570e-06
 415.0000000   -7.4002405411e-06   -5.2074214681e-06   -6.6651576006e-06    1.7508441245e-06    1.4450156702e-05   -5.5821317841e-06
 416.0000000   -9.1015539804e-06   -4.0410996129e-06   -5.0527249287e-06    9.3277331258e-07    1.4340362056e-05   -5.4363805596e-06
 417.0000000   -1.0712750101e-05   -2.6180334977e-06   -2.7867574180e-06    8.0043421301e-08    3.8688549915e-06   -8.0319524180e-06
 418.0000000   -1.2147194559e-05   -9.6035931340e-07   -1.3064828146e-07   -7.5587187529e-07    4.0494469241e-06   -7.7098952974e-06
 419.0000000   -1.3304411214e-05    8.8778863623e-07    2.5905484811e-06   -1.5245180077e-06   -5.8770769892e-06   -8.6854708585e-06
 420.0000000   -1.4079522107e-05    2.8628595017e-06    5.0382040501e-06   -2.1815005097e-06   -5.6401634620e-06   -8.3283911645e-06
 421.0000000   -1.4375291364e-05    4.8875685865e-06    6.9103371596e-06   -2.6920683039e-06   -1.3576619167e-05   -7.8036082263e-06
 422.0000000   -1.4114447677e-05    6.8777242710e-06    7.9877341495e-06   -3.0339687532e-06   -1.3512571792e-05   -7.5829788463e-06
 423.0000000   -1.3249623070e-05    8.7486717365e-06    8.1696138558e-06   -3.1999737788e-06   -1.8661900519e-05   -5.9589626405e-06
 424.0000000   -1.1768927805e-05    1.0420542551e-05    7.4921567534e-06   -3.1991620860e-06   -1.8780682220e-05   -5.9543278295e-06
 425.0000000   -9.6967442551e-06    1.1821919182e-05    6.1241223487e-06   -3.0551816121e-06   -2.0739741571e-05   -3.8165151209e-06
 426.0000000   -7.0909683828e-06    1.2891483792e-05    4.3372738729e-06   -2.8004596890e-06   -2.0831775392e-05   -3.9550445623e-06
 427.0000000   -4.0386488411e-06    1.3577579982e-05    2.4552606094e-06   -2.4674668766e-06   -1.9412087523e-05   -1.8927673060e-06
 428.0000000   -6.5143335014e-07    1.3836841060e-05    7.9087873147e-07   -2.0801971392e-06   -1.9262995594e-05   -2.0123592101e-06
 429.0000000    2.9389797731e-06    1.3633854647e-05   -4.1444754099e-07   -1.6494472206e-06   -1.4604527251e-05   -4.3743861630e-07
 430.0000000    6.5860770973e-06    1.2943044781e-05   -1.0352462001e-06   -1.1738699212e-06   -1.4222681023e-05   -4.2808396694e-07
 431.0000000    1.0135049311e-05    1.1752362640e-05   -1.0808310977e-06   -6.4616707342e-07   -7.0892219101e-06    5.2230376603e-07
 432.0000000    1.3430369390e-05    1.0067479187e-05   -6.8474083040e-07   -6.1749549594e-08   -6.7308229130e-06    6.2043357412e-07
 433.0000000    1.6323561275e-05    7.9153450358e-06   -6.7771289528e-08    5.7333032294e-07    1.3599084814e-06    1.0610921007e-06
 434.0000000    1.8680289295e-05    5.3466637007e-06    5.1662559445e-07    1.2375537034e-06    1.3963338602e-06    1.0932017383e-06
 435.0000000    2.0386317053e-05    2.4372059480e-06    8.4187389692e-07    1.8933060070e-06    8.4804468491e-06    1.2742393186e-06
 436.0000000    2.1352438942e-05   -7.1245884936e-07    7.5892710408e-07    2.4904881449e-06    8.1081953151e-06    1.1135461022e-06
 437.0000000    2.1518856662e-05   -3.9797277479e-06    2.2653605028e-07    2.9737506062e-06    1.2463307251e-05    1.2756275379e-06
 438.0000000    2.0859232963e-05   -7.2258360703e-06   -6.8498624917e-07    3.2921892705e-06    1.1887950294e-05    9.4912828135e-07
 439.0000000    1.9383872522e-05   -1.0304450782e-05   -1.8157033225e-06    3.4097365195e-06    1.2728035576e-05    1.2230390605e-06
 440.0000000    1.7140823128e-05   -1.3071746565e-05   -2.9565878541e-06    3.3139809361e-06    1.2290445836e-05    9.0924763254e-07
 441.0000000    1.4213745764e-05   -1.5396416911e-05   -3.8975983486e-06    3.0211178874e-06    1.0047892492e-05    1.3027016716e-06
 442.0000000    1.0716275577e-05   -1.7168212499e-05   -4.4714255771e-06    2.5753923360e-06    9.9710903424e-06    1.2019287457e-06
 443.0000000    6.7839434873e-06   -1.8304024164e-05   -4.5831172685e-06    2.0426314838e-06    5.9970405666e-06    1.6602448353e-06
 444.0000000    2.5657878858e-06   -1.8751079088e-05   -4.2200741013e-06    1.4989001966e-06    6.2460439526e-06    1.8463515206e-06
 445.0000000   -1.7822898944e-06   -1.8487427372e-05   -3.4423468178e-06    1.0165239731e-06    2.1178141039e-06    2.3224393279e-06
 446.0000000   -6.1016790438e-06   -1.7520486233e-05   -2.3583865629e-06    6.5039234250e-07    2.4674528343e-06    2.6944786385e-06
 447.0000000   -1.0233547603e-05   -1.5884654152e-05   -1.0948237265e-06    4.2742676733e-07   -6.8912601744e-07    3.1607399837e-06
 448.0000000   -1.4021272398e-05   -1.3638720785e-05    2.3067467463e-07    3.4138152584e-07   -4.6093016408e-07    3.5226936389e-06
 449.0000000   -1.7314223490e-05   -1.0863346013e-05    1.5268977587e-06    3.5394725243e-07   -2.2747860553e-06    3.9153533060e-06
 450.0000000   -1.9973558131e-05   -7.6586269543e-06    2.7345257598e-06    4.0180023571e-07   -2.2349217463e-06    4.1092225181e-06
 451.0000000   -2.1879716994e-05   -4.1416020108e-06    3.8210940030e-06    4.0816427505e-07   -2.9248948507e-06    4.2686729399e-06
 452.0000000   -2.2940482815e-05   -4.4336149050e-07    4.7695733065e-06    2.9682844303e-07   -2.9789441238e-06    4.2578042038e-06
 453.0000000   -2.3098167391e-05    3.2945581808e-06    5.5653898729e-06    6.3387559447e-09   -2.9293106865e-06    3.9470784117e-06
 454.0000000   -2.2334863562e-05    6.9246151943e-06    6.1862028614e-06   -4.9792829469e-07   -2.9354382365e-06    3.8036788231e-06
 455.0000000   -2.0675333506e-05    1.0298548118e-05    6.5975614186e-06   -1.2159732901e-06   -2.3592963845e-06    2.8270249799e-06
 456.0000000   -1.8187426604e-05    1.3273595151e-05    6.7558398098e-06   -2.1113977955e-06   -2.2528735186e-06    2.6577472586e-06
 457.0000000   -1.4979786932e-05    1.5719698479e-05    6.6176401628e-06   -3.1164223828e-06   -1.1739667779e-06    1.0126023508e-06
 458.0000000   -1.1196471599e-05    1.7527336933e-05    6.1525646441e-06   -4.1429804384e-06   -1.0101954582e-06    8.8992336363e-07
 459.0000000   -7.0084647515e-06    1.8615038105e-05    5.3548189335e-06   -5.0975454979e-06    4.9037217067e-07   -1.1543145787e-06
 460.0000000   -2.6029241752e-06    1.8935307225e-05    4.2493804232e-06   -5.8962539622e-06    5.8926820420e-07   -1.2141351685e-06
 461.0000000    1.8281990080e-06    1.8477961748e-05    2.8905382475e-06   -6.4768366267e-06    2.1422112014e-06   -3.1758496479e-06
 462.0000000    6.0983893245e-06    1.7270548880e-05    1.3535345854e-06   -6.8049061748e-06    2.0799648916e-06   -3.1947129867e-06
 463.0000000    1.0034594274e-05    1.5376162537e-05   -2.7764585689e-07   -6.8738252788e-06    3.0734061045e-06   -4.5567799786e-06
 464.0000000    1.3483124514e-05    1.2889149744e-05   -1.9225850747e-06   -6.6990661407e-06    2.8436731092e-06   -4.5649358726e-06
 465.0000000    1.6314210172e-05    9.9290629862e-06   -3.5139877504e-06   -6.3091738101e-06    2.7505800595e-06   -4.9781134262e-06
 466.0000000    1.8425877035e-05    6.6332758045e-06   -5.0032400945e-06   -5.7359455354e-06    2.4366859385e-06   -4.9910086452e-06
 467.0000000    1.9747211160e-05    3.1489932477e-06   -6.3620220388e-06   -5.0062470162e-06    1.1634663509e-06   -4.4023739719e-06
 468.0000000    2.0240681328e-05   -3.7446650740e-07   -7.5805043559e-06   -4.1371473802e-06    8.8543893588e-07   -4.4084904539e-06
 469.0000000    1.9903268660e-05   -3.7924604019e-06   -8.6625647203e-06   -3.1349972856e-06   -1.1532725285e-06   -3.0569182521e-06
 470.0000000    1.8766416071e-05   -6.9705580444e-06   -9.6183665361e-06   -1.9980160762e-06   -1.3043277505e-06   -3.0220141232e-06
 471.0000000    1.6894839712e-05   -9.7887669448e-06   -1.0454969389e-05   -7.2121140459e-07   -3.4483474873e-06   -1.3130614433e-06
 472.0000000    1.4384013392e-05   -1.2144625701e-05   -1.1166347057e-05    6.9776954765e-07   -3.4490427823e-06   -1.2088657492e-06
 473.0000000    1.1355985303e-05   -1.3955601834e-05   -1.1724867026e-05    2.2530145411e-06   -5.1725087114e-06    4.5722170526e-07
 474.0000000    7.9533887744e-06   -1.5161292044e-05   -1.2076520633e-05    3.9256454024e-06   -5.0621645398e-06    6.0996201105e-07
 475.0000000    4.3320085324e-06   -1.5725600412e-05   -1.2141773438e-05    5.6803843697e-06   -6.1711121628e-06    1.9640123766e-06
 476.0000000    6.5274645252e-07   -1.5638561920e-05   -1.1822929133e-05    7.4636291599e-06   -6.0135693924e-06    2.0769896103e-06
 477.0000000   -2.9260552765e-06   -1.4917230890e-05   -1.1017606917e-05    9.2033612129e-06   -6.5454151234e-06    3.0044636067e-06
 478.0000000   -6.2553484472e-06   -1.3605249189e-05   -9.6366043576e-06    1.0811256359e-05   -6.3846559153e-06    2.9644664219e-06
 479.0000000   -9.2011739765e-06   -1.1771082604e-05   -7.6233056119e-06    1.2187205487e-05   -6.3576066096e-06    3.4429639930e-06
 480.0000000   -1.1649862979e-05   -9.5051035459e-06   -4.9711311179e-06    1.3226095612e-05   -6.1930749959e-06    3.2002910566e-06
 481.0000000   -1.3512839078e-05   -6.9156313622e-06   -1.7355248015e-06    1.3826307186e-05   -5.4616515534e-06    3.2230684745e-06
 482.0000000   -1.4730738530e-05   -4.1239417718e-06    1.9622605922e-06    1.3899115746e-05   -5.2562700076e-06    2.8525479707e-06
 483.0000000   -1.5276152487e-05   -1.2583450822e-06    5.9408717374e-06    1.3378071413e-05   -3.6086524414e-06    2.4071553027e-06
 484.0000000   -1.5154266214e-05    1.5523205776e-06    9.9735447370e-06    1.2227397915e-05   -3.3263801208e-06    2.0757806528e-06
 485.0000000   -1.4401056750e-05    4.1852493684e-06    1.3809559257e-05    1.0448429520e-05   -7.3782570846e-07    1.1889622560e-06
 486.0000000   -1.3079286614e-05    6.5297721191e-06    1.7199070164e-05    8.0831469146e-06   -3.9196694334e-07    1.0461240431e-06
 487.0000000   -1.1273019949e-05    8.4926555525e-06    1.9917536216e-05    5.2140942454e-06    2.7842348099e-06   -1.5758349493e-07
 488.0000000   -9.0816364269e-06    1.0002365377e-05    2.1786339951e-05    1.9604288203e-06    3.1024894415e-06   -7.3530958610e-08
 489.0000000   -6.6142647699e-06    1.1012062372e-05    2.2687121471e-05   -1.5295376253e-06    6.1783719545e-06   -1.3675604620e-06
 490.0000000   -3.9851644273e-06    1.1501070238e-05    2.2568541929e-05   -5.0884132069e-06    6.3195525108e-06   -1.1260556351e-06
 491.0000000   -1.3099521201e-06    1.1474614349e-05    2.1445397072e-05   -8.5412440531e-06    8.5501621086e-06   -2.2537308126e-06
 492.0000000    1.2979620150e-06    1.0961809770e-05    1.9391069699e-05   -1.1717296643e-05    8.3774217055e-06   -1.9476727791e-06
 493.0000000    3.7314108358e-06    1.0012131058e-05    1.6525166718e-05   -1.4461061600e-05    9.3068125302e-06   -2.7237834294e-06
 494.0000000    5.8941334086e-06    8.6908654015e-06    1.2998775602e-05   -1.6641592552e-05    8.7822080185e-06   -2.3966584229e-06
 495.0000000    7.7054666746e-06    7.0742401054e-06    8.9799832455e-06   -1.8159446624e-05    8.4408821143e-06   -2.7630984892e-06
 496.0000000    9.1040505808e-06    5.2449018242e-06    4.6420004239e-06   -1.8950734587e-05    7.6691213703e-06   -2.4169110163e-06
 497.0000000    1.0049773479e-05    3.2881655155e-06    1.5536871155e-07   -1.8988175053e-05    6.4984185863e-06   -2.4154931494e-06
 498.0000000    1.0523898744e-05    1.2890691590e-06   -4.3155502653e-06   -1.8279525558e-05    5.6917121713e-06   -2.0755956753e-06
 499.0000000    1.0527977967e-05   -6.7002952554e-07   -8.6129184355e-06   -1.6864142333e-05    4.2452279119e-06   -1.7731489353e-06
 500.0000000    1.0082337692e-05   -2.5116700200e-06   -1.2584599031e-05   -1.4808539119e-05    3.6280264597e-06   -1.5264731011e-06
 501.0000000    9.2245813347e-06   -4.1655668492e-06   -1.6084309945e-05   -1.2201635850e-05    2.2435627948e-06   -9.6428524781e-07
 502.0000000    8.0080028478e-06   -5.5709766644e-06   -1.8974298557e-05   -9.1500607792e-06    1.9596968868e-06   -9.2122020839e-07
 503.0000000    6.4994875672e-06   -6.6789771938e-06   -2.1131058791e-05   -5.7735959845e-06    6.1124628101e-07   -1.2799652533e-07
 504.0000000    4.7765751844e-06   -7.4543929615e-06   -2.2453577223e-05   -2.2007656702e-06    6.8944584643e-07   -3.4133720747e-07
 505.0000000    2.9237320250e-06   -7.8771496500e-06   -2.2872826123e-05    1.4353797581e-06   -8.9558931361e-07    6.1793747359e-07
 506.0000000    1.0282029355e-06   -7.9429461173e-06   -2.2360799030e-05    5.0011720452e-06   -5.1201153348e-07    2.0033656000e-07
 507.0000000   -8.2413108751e-07   -7.6632148432e-06   -2.0937242636e-05    8.3658678001e-06   -2.5642913798e-06    1.1988491965e-06
 508.0000000   -2.5526398540e-06   -7.0643638748e-06   -1.8672373021e-05    1.1404937064e-05   -1.9651159051e-06    7.0545319068e-07
 509.0000000   -4.0855179242e-06   -6.1862828818e-06   -1.5684332288e-05    1.4003379999e-05   -4.4164648464e-06    1.5804147384e-06
 510.0000000   -5.3630115080e-06   -5.0801148088e-06   -1.2131013452e-05    1.6059402777e-05   -3.6950961188e-06    1.1387455849e-06
 511.0000000   -6.3401336146e-06   -3.8053808259e-06   -8.1970472743e-06    1.7488644310e-05   -6.1238969566e-06    1.7442631233e-06
 512.0000000   -6.9885844689e-06   -2.4266669429e-06   -4.0778944798e-06    1.8228868614e-05   -5.3807609433e-06    1.4196883749e-06
 513.0000000   -7.2976168794e-06   -1.0101611216e-06    3.6285345749e-08    1.8244715822e-05   -7.1888745530e-06    1.6664660423e-06
 514.0000000   -7.2737300683e-06    3.7967694338e-07    3.9742983642e-06    1.7531848143e-05   -6.5422264496e-06    1.4599384885e-06
 515.0000000   -6.9392380504e-06    1.6831084173e-06    7.5931166539e-06    1.6119692418e-05   -7.2455327152e-06    1.3292828069e-06
 516.0000000   -6.3298733721e-06    2.8476541623e-06    1.0781765971e-05    1.4072007879e-05   -6.8209951860e-06    1.2233149770e-06
 517.0000000   -5.4916569145e-06    3.8301183544e-06    1.3460268659e-05    1.1484704910e-05   -6.2766747913e-06    7.6892639450e-07
 518.0000000   -4.4773193811e-06    4.5980574337e-06    1.5574977023e-05    8.4807101908e-06   -6.1718392871e-06    7.7320833931e-07
 519.0000000   -3.3426138200e-06    5.1306603541e-06    1.7092170305e-05    5.2021735996e-06   -4.6191641282e-06    1.1534164071e-07
 520.0000000   -2.1428968962e-06    5.4189952426e-06    1.7991876509e-05    1.8008469242e-06   -4.8642211184e-06    2.6905307817e-07
 521.0000000   -9.3034406898e-07    5.4655677110e-06    1.8263563268e-05   -1.5721103845e-06   -2.7750221431e-06   -4.3590544598e-07
 522.0000000    2.4793842301e-07    5.2831809153e-06    1.7904705766e-05   -4.7754767222e-06   -3.3138682332e-06   -1.0734624421e-07
 523.0000000    1.3508401358e-06    4.8932126617e-06    1.6922404474e-05   -7.6852177631e-06   -1.1563046533e-06   -7.2900740282e-07
 524.0000000    2.3433833145e-06    4.3235711308e-06    1.5337376615e-05   -1.0198889502e-05   -1.8582995534e-06   -2.6377630972e-07
 525.0000000    3.1964111890e-06    3.6066565222e-06    1.3189012866e-05   -1.2237127793e-05    8.6661966102e-08   -7.5743915687e-07
 526.0000000    3.8861951742e-06    2.7775928158e-06    1.0539960756e-05   -1.3742835185e-05   -6.1002934342e-07   -2.6686452990e-07
 527.0000000    4.3942288484e-06    1.8728473359e-06    7.4789100902e-06   -1.4679148732e-05    1.0677424543e-06   -6.7623771396e-07
 528.0000000    4.7073366857e-06    9.2921499041e-07    4.1207665631e-06   -1.5027414886e-05    5.3431977665e-07   -2.9954902263e-07
 529.0000000    4.8181182866e-06   -1.6938264168e-08    6.0394691850e-07   -1.4786169244e-05    2.0144165398e-06   -6.8829952698e-07
 530.0000000    4.7256824819e-06   -9.3030880277e-07   -2.9150948361e-06   -1.3971589506e-05    1.7466778076e-06   -5.2349661884e-07
 531.0000000    4.4365548224e-06   -1.7773074480e-06   -6.2698345405e-06   -1.2619203544e-05    3.0633299183e-06   -8.9149502694e-07
 532.0000000    3.9655270546e-06   -2.5268620117e-06   -9.2937656831e-06   -1.0785993559e-05    3.0807247630e-06   -9.5265542105e-07
 533.0000000    3.3360867904e-06   -3.1514607347e-06   -1.1832030885e-05   -8.5516454218e-06    4.1241344440e-06   -1.2163345465e-06
 534.0000000    2.5800178956e-06   -3.6284365894e-06   -1.3753649769e-05   -6.0176995553e-06    4.3647276908e-06   -1.4443663597e-06
 535.0000000    1.7358881819e-06   -3.9413610451e-06   -1.4962983245e-05   -3.3037952050e-06    4.8904271153e-06   -1.5026787742e-06
 536.0000000    8.4643999653e-07   -4.0812924076e-06   -1.5408850476e-05   -5.4094109863e-07    5.2433046145e-06   -1.8124671515e-06
 537.0000000   -4.4737486014e-08   -4.0475723357e-06   -1.5089843510e-05    2.1374479370e-06    4.9935357964e-06   -1.6339313995e-06
 538.0000000   -8.9661030401e-07   -3.8479226266e-06   -1.4054876022e-05    4.6054083807e-06    5.3488454136e-06   -1.9560733231e-06
 539.0000000   -1.6734948043e-06   -3.4977502451e-06   -1.2398695440e-05    6.7536251988e-06    4.2159400233e-06   -1.5982937244e-06
 540.0000000   -2.3467791159e-06   -3.0187606307e-06   -1.0252797050e-05    8.4966162773e-06    4.5075695102e-06   -1.8880388230e-06
 541.0000000   -2.8954668507e-06   -2.4371268937e-06   -7.7727681663e-06    9.7770452712e-06    2.6464426099e-06   -1.4281838255e-06
 542.0000000   -3.3057742678e-06   -1.7815166342e-06   -5.1235351817e-06    1.0566904459e-05    2.8641535382e-06   -1.6496279105e-06
 543.0000000   -3.5701834958e-06   -1.0812486058e-06   -2.4642908057e-06    1.0865849732e-05    6.8774048395e-07   -1.0968392988e-06
 544.0000000   -3.6863435013e-06   -3.6478212658e-07    6.4984208183e-08    1.0697364773e-05    8.5341931702e-07   -1.2111799607e-06
 545.0000000   -3.6561021942e-06    3.4133371772e-07    2.3536034355e-06    1.0103654846e-05   -1.0939038473e-06   -4.9584118666e-07
 546.0000000   -3.4848452518e-06    1.0130041369e-06    4.3255135703e-06    9.1402224160e-06   -9.6736652635e-07   -4.7168876636e-07
 547.0000000   -3.1812407343e-06    1.6286780128e-06    5.9393343038e-06    7.8709534426e-06   -2.1992556207e-06    4.6360116326e-07
 548.0000000   -2.7574032105e-06    2.1691519809e-06    7.1835489170e-06    6.3642543016e-06   -2.1349201972e-06    6.2666524551e-07
 549.0000000   -2.2293538900e-06    2.6173547273e-06    8.0682577550e-06    4.6903851268e-06   -2.3842403750e-06    1.7066831653e-06
 550.0000000   -1.6174846459e-06    2.9583888942e-06    8.6155584939e-06    2.9197529368e-06   -2.4314604772e-06    1.9649500313e-06
 551.0000000   -9.4662355653e-07    3.1799990625e-06    8.8507548617e-06    1.1216956574e-06   -1.7112080903e-06    2.9381765462e-06
 552.0000000   -2.4534709738e-07    3.2734345312e-06    8.7961854960e-06   -6.3671573828e-07   -1.9038538987e-06    3.2159516881e-06
 553.0000000    4.5558298654e-07    3.2344765869e-06    8.4686382494e-06   -2.2921315953e-06   -4.5540152414e-07    3.7365202688e-06
 554.0000000    1.1254480361e-06    3.0643041373e-06    7.8803331278e-06   -3.7866359731e-06   -7.6845630021e-07    3.9578283770e-06
 555.0000000    1.7359854386e-06    2.7699246476e-06    7.0426031053e-06   -5.0695154654e-06    1.0531749550e-06    3.7466041692e-06
 556.0000000    2.2634317115e-06    2.3640529273e-06    5.9708875319e-06   -6.0988354558e-06    7.1326120239e-07    3.8669214093e-06
 557.0000000    2.6897891510e-06    1.8644779678e-06    4.6895536431e-06   -6.8426649319e-06    2.5428791672e-06    2.8498828256e-06
 558.0000000    3.0031889178e-06    1.2930432433e-06    3.2353148425e-06   -7.2799325471e-06    2.3004210738e-06    2.8696101157e-06
 559.0000000    3.1974976185e-06    6.7437831119e-07    1.6584802978e-06   -7.4009979335e-06    3.8073597318e-06    1.2122490778e-06
 560.0000000    3.2714813396e-06    3.4508209934e-08    2.1795071851e-08   -7.2080400393e-06    3.7522124128e-06    1.1655482724e-06
 561.0000000    3.2278706981e-06   -6.0053116872e-07   -1.6028941031e-06   -6.7153086858e-06    4.6335293470e-06   -8.0671983730e-07
 562.0000000    3.0725915810e-06   -1.2059380063e-06   -3.1395535792e-06   -5.9491922919e-06    4.7694004677e-06   -8.8001380907e-07
